size,time
6374,0.0130268
6375,0.0158733
6376,0.0133045
6377,0.011432
6378,0.0114098
6379,0.0120088
6380,0.0107925
6381,0.0127944
6382,0.0117975
6383,0.0126937
6384,0.0118515
6385,0.0141637
6386,0.0145023
6387,0.0148731
6388,0.0118954
6389,0.0127222
6390,0.0182039
6391,0.0150303
6392,0.0125078
6393,0.0103988
6394,0.0185111
6395,0.0196206
6396,0.0186883
6397,0.0214728
6398,0.0112223
6399,0.0110346
6400,0.0136101
6401,0.0185297
6402,0.0145762
6403,0.0197362
6404,0.0129093
6405,0.0162178
6406,0.0147916
6407,0.0182716
6408,0.0114552
6409,0.0118295
6410,0.0158219
6411,0.0167703
6412,0.0123643
6413,0.0136411
6414,0.0198879
6415,0.0178711
6416,0.0155479
6417,0.0171491
6418,0.0153204
6419,0.0177709
6420,0.0166575
6421,0.0150031
6422,0.012413
6423,0.0112083
6424,0.0167339
6425,0.0172323
6426,0.0163555
6427,0.0105706
6428,0.0138151
6429,0.0180211
6430,0.0141515
6431,0.0185008
6432,0.0176671
6433,0.016795
6434,0.0160263
6435,0.0183259
6436,0.0147146
6437,0.0184377
6438,0.0182807
6439,0.0147106
6440,0.0138163
6441,0.018033
6442,0.0132399
6443,0.0126263
6444,0.0118417
6445,0.0160305
6446,0.011376
6447,0.0146912
6448,0.0173917
6449,0.0166667
6450,0.0160648
6451,0.0145245
6452,0.0141518
6453,0.0127744
6454,0.0140302
6455,0.0155744
6456,0.0149478
6457,0.0145551
6458,0.0146169
6459,0.0137968
6460,0.0140352
6461,0.0123052
6462,0.0137954
6463,0.0119982
6464,0.0197463
6465,0.0186958
6466,0.0127158
6467,0.0134593
6468,0.0119344
6469,0.016824
6470,0.0204262
6471,0.0218572
6472,0.0144744
6473,0.0121165
6474,0.0127256
6475,0.0145195
6476,0.0139322
6477,0.016866
6478,0.0130791
6479,0.0172854
6480,0.0125362
6481,0.014789
6482,0.0188116
6483,0.0151774
6484,0.0157134
6485,0.016978
6486,0.0159643
6487,0.0126649
6488,0.0137823
6489,0.0113482
6490,0.0131134
6491,0.0120408
6492,0.0123209
6493,0.0137005
6494,0.0212971
6495,0.0218899
6496,0.0125456
6497,0.0180442
6498,0.0238025
6499,0.0150669
6500,0.0156475
6501,0.017694
6502,0.0204813
6503,0.0163263
6504,0.0229896
6505,0.0174855
6506,0.012787
6507,0.013732
6508,0.0149784
6509,0.0179862
6510,0.0112473
6511,0.0162964
6512,0.0183063
6513,0.0141015
6514,0.0141064
6515,0.0140874
6516,0.0116819
6517,0.0126172
6518,0.0158677
6519,0.0128082
6520,0.0153325
6521,0.0110351
6522,0.0203363
6523,0.0210479
6524,0.0175071
6525,0.0181609
6526,0.0204119
6527,0.0151527
6528,0.0134238
6529,0.0123519
6530,0.0146925
6531,0.0161232
6532,0.0170679
6533,0.0181547
6534,0.0183391
6535,0.0148387
6536,0.0190471
6537,0.0204847
6538,0.0123092
6539,0.0131078
6540,0.0202882
6541,0.0168321
6542,0.0193878
6543,0.0143045
6544,0.0172919
6545,0.0166051
6546,0.0173888
6547,0.0124209
6548,0.0146668
6549,0.0112401
6550,0.0129887
6551,0.0151716
6552,0.0173036
6553,0.0159148
6554,0.0153863
6555,0.0150647
6556,0.0137141
6557,0.0130207
6558,0.0117536
6559,0.0142623
6560,0.0125936
6561,0.0137587
6562,0.0133845
6563,0.0179609
6564,0.0182673
6565,0.0187562
6566,0.0130101
6567,0.0147752
6568,0.0117229
6569,0.0157634
6570,0.021323
6571,0.0410787
6572,0.0177942
6573,0.0174554
6574,0.0166662
6575,0.0204121
6576,0.0166744
6577,0.0136986
6578,0.0119772
6579,0.0124431
6580,0.0121387
6581,0.0166406
6582,0.0177138
6583,0.0196203
6584,0.0216082
6585,0.02143
6586,0.0176824
6587,0.0183668
6588,0.0146998
6589,0.0333097
6590,0.0228351
6591,0.0166027
6592,0.0167952
6593,0.0131768
6594,0.0157882
6595,0.012397
6596,0.0174737
6597,0.0118713
6598,0.0118553
6599,0.0153922
6600,0.0147708
6601,0.0202865
6602,0.0151775
6603,0.011932
6604,0.0164103
6605,0.0145341
6606,0.0145246
6607,0.0157241
6608,0.0169647
6609,0.0213431
6610,0.0126447
6611,0.0188283
6612,0.0199389
6613,0.0158183
6614,0.0152898
6615,0.0171789
6616,0.0127005
6617,0.0116365
6618,0.015278
6619,0.0115907
6620,0.0165399
6621,0.0142618
6622,0.0177285
6623,0.0170405
6624,0.0172598
6625,0.0155871
6626,0.0154292
6627,0.0144965
6628,0.0131049
6629,0.0120756
6630,0.0129989
6631,0.0117796
6632,0.0148053
6633,0.0114796
6634,0.0183872
6635,0.0175234
6636,0.0160403
6637,0.0157919
6638,0.0137111
6639,0.0142071
6640,0.0159518
6641,0.0126486
6642,0.013154
6643,0.0129363
6644,0.0168532
6645,0.0191885
6646,0.0163485
6647,0.0209435
6648,0.0137376
6649,0.0188105
6650,0.0176094
6651,0.0167336
6652,0.0186118
6653,0.0174372
6654,0.012084
6655,0.011984
6656,0.0156981
6657,0.0165189
6658,0.013828
6659,0.0163085
6660,0.018736
6661,0.0146335
6662,0.0144775
6663,0.0198444
6664,0.0184349
6665,0.0184231
6666,0.0233874
6667,0.0152085
6668,0.0171029
6669,0.0129338
6670,0.0122684
6671,0.0160048
6672,0.0117232
6673,0.0129885
6674,0.0114592
6675,0.0172572
6676,0.0178546
6677,0.0128963
6678,0.0150073
6679,0.0206141
6680,0.0216416
6681,0.0139325
6682,0.0117631
6683,0.0123856
6684,0.0184835
6685,0.0165836
6686,0.015876
6687,0.0141735
6688,0.0153641
6689,0.0162034
6690,0.0165712
6691,0.0222476
6692,0.0191449
6693,0.0142711
6694,0.0116318
6695,0.0187723
6696,0.0148204
6697,0.014654
6698,0.0131946
6699,0.0144712
6700,0.0145587
6701,0.0158741
6702,0.0177769
6703,0.0166789
6704,0.0139701
6705,0.0176654
6706,0.0147008
6707,0.015748
6708,0.0143738
6709,0.0167489
6710,0.015436
6711,0.0197914
6712,0.0143682
6713,0.0185405
6714,0.0191478
6715,0.0160902
6716,0.020088
6717,0.0194596
6718,0.0166828
6719,0.0290479
6720,0.0120581
6721,0.0146304
6722,0.0197546
6723,0.0118508
6724,0.0151103
6725,0.0182358
6726,0.0151017
6727,0.0181131
6728,0.0191764
6729,0.0233922
6730,0.0197422
6731,0.0167205
6732,0.0143227
6733,0.0159844
6734,0.0193219
6735,0.0124911
6736,0.0145884
6737,0.015588
6738,0.0163559
6739,0.0129221
6740,0.0156663
6741,0.0132262
6742,0.0190452
6743,0.0134532
6744,0.0140735
6745,0.0124764
6746,0.0116925
6747,0.01432
6748,0.0180428
6749,0.0160339
6750,0.0185113
6751,0.0138901
6752,0.0181452
6753,0.0182437
6754,0.0174853
6755,0.0145845
6756,0.0185282
6757,0.0168147
6758,0.0183618
6759,0.0122244
6760,0.016702
6761,0.0227288
6762,0.0187463
6763,0.0139764
6764,0.0143684
6765,0.0182363
6766,0.0114966
6767,0.0131549
6768,0.0220594
6769,0.0231213
6770,0.0170764
6771,0.0158618
6772,0.0250887
6773,0.0210857
6774,0.0168875
6775,0.0138466
6776,0.0185185
6777,0.0184568
6778,0.0170834
6779,0.0155025
6780,0.0178285
6781,0.0224393
6782,0.0119614
6783,0.0139464
6784,0.0179123
6785,0.0197121
6786,0.013892
6787,0.0175529
6788,0.0159281
6789,0.013882
6790,0.0164336
6791,0.0192807
6792,0.0138815
6793,0.0149177
6794,0.0121438
6795,0.0161482
6796,0.0140858
6797,0.0154268
6798,0.018403
6799,0.0143845
6800,0.0135472
6801,0.0145632
6802,0.0127415
6803,0.0155524
6804,0.016773
6805,0.0191963
6806,0.0167956
6807,0.0138413
6808,0.0117047
6809,0.0147743
6810,0.01913
6811,0.0167628
6812,0.0186586
6813,0.0144072
6814,0.0131605
6815,0.0141167
6816,0.019406
6817,0.0173851
6818,0.0188057
6819,0.0197995
6820,0.0196436
6821,0.0191302
6822,0.0135627
6823,0.019708
6824,0.0137443
6825,0.0196639
6826,0.0240917
6827,0.0174205
6828,0.0137637
6829,0.017204
6830,0.019188
6831,0.012222
6832,0.0186009
6833,0.0208226
6834,0.0242863
6835,0.0249584
6836,0.0178365
6837,0.0184756
6838,0.0210857
6839,0.0249235
6840,0.0590833
6841,0.0119533
6842,0.0160397
6843,0.0199341
6844,0.0181038
6845,0.0167302
6846,0.0184332
6847,0.0128811
6848,0.0201989
6849,0.0174998
6850,0.0147529
6851,0.0159493
6852,0.0159551
6853,0.015421
6854,0.0134164
6855,0.0157598
6856,0.0176399
6857,0.0184183
6858,0.01782
6859,0.0119192
6860,0.0177901
6861,0.0127924
6862,0.0150379
6863,0.0134888
6864,0.0165843
6865,0.0130462
6866,0.0189816
6867,0.021609
6868,0.0182952
6869,0.0209618
6870,0.0203414
6871,0.0145836
6872,0.022008
6873,0.0183273
6874,0.015862
6875,0.0151476
6876,0.020792
6877,0.0191259
6878,0.0174935
6879,0.0192003
6880,0.0175383
6881,0.0200806
6882,0.0201028
6883,0.0206689
6884,0.017337
6885,0.0219474
6886,0.0221324
6887,0.0152066
6888,0.0147858
6889,0.0150571
6890,0.016065
6891,0.0159183
6892,0.0174206
6893,0.0189741
6894,0.0183069
6895,0.0204522
6896,0.0175727
6897,0.0240292
6898,0.0205642
6899,0.0149139
6900,0.0151515
6901,0.0213435
6902,0.0179357
6903,0.020983
6904,0.0256125
6905,0.019029
6906,0.0233964
6907,0.0196659
6908,0.0194082
6909,0.0179151
6910,0.0138412
6911,0.0172715
6912,0.0148154
6913,0.0234642
6914,0.0239686
6915,0.0219074
6916,0.0136571
6917,0.0124696
6918,0.0161745
6919,0.0210901
6920,0.0169632
6921,0.0196709
6922,0.0187739
6923,0.0167716
6924,0.0207636
6925,0.0204473
6926,0.0239695
6927,0.0177406
6928,0.0180197
6929,0.0177786
6930,0.0156173
6931,0.0187513
6932,0.0176924
6933,0.0128695
6934,0.0153809
6935,0.0141864
6936,0.0168279
6937,0.0157593
6938,0.0126487
6939,0.0171029
6940,0.0144892
6941,0.0175167
6942,0.0184046
6943,0.0158693
6944,0.0147086
6945,0.013216
6946,0.0142457
6947,0.0139873
6948,0.0138611
6949,0.0139417
6950,0.0168287
6951,0.0128726
6952,0.0203875
6953,0.0270964
6954,0.0208755
6955,0.0206623
6956,0.0164498
6957,0.0154967
6958,0.0178282
6959,0.0281977
6960,0.0156868
6961,0.0251515
6962,0.0228398
6963,0.0240619
6964,0.0209025
6965,0.0177619
6966,0.0145197
6967,0.0164587
6968,0.0215545
6969,0.0204423
6970,0.0207143
6971,0.0219548
6972,0.0182529
6973,0.0181761
6974,0.0192369
6975,0.0226906
6976,0.0134105
6977,0.0180121
6978,0.0161866
6979,0.0215446
6980,0.0132625
6981,0.0184674
6982,0.0204839
6983,0.0160938
6984,0.0134894
6985,0.0191163
6986,0.0147865
6987,0.0168061
6988,0.0120023
6989,0.0160082
6990,0.0177529
6991,0.018848
6992,0.0217965
6993,0.020763
6994,0.0145428
6995,0.0200833
6996,0.0166407
6997,0.0122869
6998,0.0147262
6999,0.0134212
7000,0.0183238
7001,0.0165509
7002,0.0129671
7003,0.0201732
7004,0.0167418
7005,0.0145971
7006,0.020408
7007,0.0173543
7008,0.0181125
7009,0.0136346
7010,0.0195785
7011,0.021284
7012,0.0180643
7013,0.0162303
7014,0.0190454
7015,0.0221096
7016,0.014207
7017,0.019987
7018,0.0155781
7019,0.0140511
7020,0.0316095
7021,0.0135056
7022,0.0147303
7023,0.0151159
7024,0.0230394
7025,0.0158908
7026,0.0176307
7027,0.0175154
7028,0.0140863
7029,0.0165046
7030,0.0175715
7031,0.0205665
7032,0.0141378
7033,0.0140885
7034,0.0177119
7035,0.0240643
7036,0.0216121
7037,0.0188788
7038,0.0193733
7039,0.015125
7040,0.0194445
7041,0.0165102
7042,0.0200085
7043,0.0150044
7044,0.0247228
7045,0.01608
7046,0.014135
7047,0.0217689
7048,0.0197141
7049,0.0183885
7050,0.0151816
7051,0.0148247
7052,0.0162963
7053,0.0193629
7054,0.0157548
7055,0.017919
7056,0.0221948
7057,0.0145468
7058,0.017697
7059,0.0157109
7060,0.0130056
7061,0.0194197
7062,0.0136129
7063,0.0135854
7064,0.0161206
7065,0.021711
7066,0.0159234
7067,0.018289
7068,0.014758
7069,0.0145901
7070,0.0148276
7071,0.0201219
7072,0.0191621
7073,0.0159213
7074,0.0157453
7075,0.0161397
7076,0.0150191
7077,0.0121859
7078,0.0157823
7079,0.0140591
7080,0.0185543
7081,0.0144905
7082,0.0161019
7083,0.0130579
7084,0.0135871
7085,0.0248783
7086,0.0169012
7087,0.0206392
7088,0.0190137
7089,0.0155756
7090,0.0214079
7091,0.017194
7092,0.019871
7093,0.021224
7094,0.0162784
7095,0.0170253
7096,0.0217047
7097,0.0279818
7098,0.0160077
7099,0.0149526
7100,0.0215372
7101,0.0203747
7102,0.0244741
7103,0.0143143
7104,0.0147192
7105,0.0173825
7106,0.0154468
7107,0.0165118
7108,0.0163117
7109,0.0179895
7110,0.0203019
7111,0.0188256
7112,0.0205312
7113,0.0177718
7114,0.018027
7115,0.0223509
7116,0.021578
7117,0.0214639
7118,0.0224106
7119,0.0211969
7120,0.0200495
7121,0.0161918
7122,0.0218025
7123,0.018915
7124,0.0156985
7125,0.0148508
7126,0.0146501
7127,0.0145911
7128,0.0169962
7129,0.0154175
7130,0.0224443
7131,0.0161932
7132,0.0168463
7133,0.016363
7134,0.0153532
7135,0.0175885
7136,0.0152751
7137,0.018465
7138,0.0146561
7139,0.0159421
7140,0.0164661
7141,0.0235207
7142,0.0171647
7143,0.0132836
7144,0.0166679
7145,0.0224853
7146,0.0212718
7147,0.0233045
7148,0.021488
7149,0.0259607
7150,0.0226347
7151,0.0225467
7152,0.0217322
7153,0.0208084
7154,0.0165389
7155,0.0136522
7156,0.0132068
7157,0.0250343
7158,0.0171205
7159,0.0141698
7160,0.0227738
7161,0.0167347
7162,0.0213992
7163,0.0180447
7164,0.013292
7165,0.0164277
7166,0.0153525
7167,0.0139524
7168,0.0170532
7169,0.0189583
7170,0.0170209
7171,0.0199967
7172,0.0179135
7173,0.0215929
7174,0.0264457
7175,0.0236676
7176,0.0205583
7177,0.0180994
7178,0.0180395
7179,0.0197188
7180,0.0180892
7181,0.0180415
7182,0.0208897
7183,0.0171859
7184,0.0179887
7185,0.0232254
7186,0.0140989
7187,0.0184069
7188,0.0174849
7189,0.0149431
7190,0.0187959
7191,0.0171751
7192,0.0146797
7193,0.0237375
7194,0.0190597
7195,0.0286075
7196,0.0227823
7197,0.0423108
7198,0.014126
7199,0.0209539
7200,0.0136915
7201,0.0133251
7202,0.0223889
7203,0.0216301
7204,0.0165603
7205,0.0184198
7206,0.0156524
7207,0.0161181
7208,0.0159945
7209,0.0134482
7210,0.0152854
7211,0.0155457
7212,0.0171611
7213,0.0191796
7214,0.0174321
7215,0.0146858
7216,0.0144039
7217,0.0220297
7218,0.0199809
7219,0.0198045
7220,0.0221451
7221,0.0202131
7222,0.0174756
7223,0.0137923
7224,0.0183827
7225,0.0262264
7226,0.0157155
7227,0.024634
7228,0.0146132
7229,0.0161875
7230,0.0164264
7231,0.0213541
7232,0.0207929
7233,0.0160249
7234,0.0171747
7235,0.0144375
7236,0.024449
7237,0.0216247
7238,0.0143256
7239,0.0208633
7240,0.017127
7241,0.0170357
7242,0.0132655
7243,0.016407
7244,0.0163637
7245,0.0165153
7246,0.0168372
7247,0.0229983
7248,0.0156712
7249,0.015301
7250,0.0160997
7251,0.0293552
7252,0.01772
7253,0.0195601
7254,0.0230162
7255,0.0225388
7256,0.0143201
7257,0.0145103
7258,0.0166499
7259,0.0176703
7260,0.0151742
7261,0.0280762
7262,0.0131947
7263,0.0197311
7264,0.0187882
7265,0.0182511
7266,0.0197976
7267,0.013975
7268,0.014588
7269,0.0140582
7270,0.0196362
7271,0.0193581
7272,0.015572
7273,0.0171686
7274,0.0187101
7275,0.0176885
7276,0.0162383
7277,0.0175579
7278,0.0240767
7279,0.0293205
7280,0.0223563
7281,0.0142876
7282,0.0203635
7283,0.0194748
7284,0.0168093
7285,0.0158947
7286,0.0164916
7287,0.0156092
7288,0.020382
7289,0.0179236
7290,0.0167162
7291,0.0162755
7292,0.0192521
7293,0.0191471
7294,0.0179662
7295,0.0168418
7296,0.0220112
7297,0.0201638
7298,0.0261922
7299,0.0157833
7300,0.0209514
7301,0.0140721
7302,0.0146884
7303,0.0147903
7304,0.018388
7305,0.0162674
7306,0.0191541
7307,0.0139954
7308,0.0143473
7309,0.0135255
7310,0.0187237
7311,0.0158681
7312,0.0155476
7313,0.0227096
7314,0.0144902
7315,0.0171056
7316,0.0193977
7317,0.0182458
7318,0.0160695
7319,0.0211877
7320,0.0181492
7321,0.0208743
7322,0.0178054
7323,0.015399
7324,0.0179223
7325,0.0176551
7326,0.0185696
7327,0.0259647
7328,0.0248339
7329,0.0191905
7330,0.0160469
7331,0.0202085
7332,0.0217926
7333,0.0275685
7334,0.0197998
7335,0.0220967
7336,0.0215971
7337,0.0159247
7338,0.0153513
7339,0.0137929
7340,0.0145466
7341,0.0153294
7342,0.021218
7343,0.0214364
7344,0.0152449
7345,0.0212717
7346,0.0160538
7347,0.0148167
7348,0.020056
7349,0.0200255
7350,0.0220565
7351,0.0147129
7352,0.014072
7353,0.0206979
7354,0.0174501
7355,0.0180558
7356,0.0222195
7357,0.0178217
7358,0.0192925
7359,0.0168156
7360,0.0201751
7361,0.0170287
7362,0.0169897
7363,0.0225219
7364,0.020644
7365,0.0187421
7366,0.0172253
7367,0.0177435
7368,0.0241251
7369,0.0206178
7370,0.0170523
7371,0.0186515
7372,0.0205021
7373,0.019621
7374,0.0143573
7375,0.0189218
7376,0.0159129
7377,0.0142287
7378,0.0166251
7379,0.021891
7380,0.0166465
7381,0.0186292
7382,0.0242285
7383,0.0283396
7384,0.0143444
7385,0.0213173
7386,0.0257772
7387,0.0181034
7388,0.0319698
7389,0.0146794
7390,0.0167733
7391,0.0213088
7392,0.0193035
7393,0.0247193
7394,0.0167526
7395,0.0179305
7396,0.0155417
7397,0.0143093
7398,0.0174307
7399,0.0206363
7400,0.021037
7401,0.0229162
7402,0.0154377
7403,0.0147573
7404,0.0163846
7405,0.023001
7406,0.0189314
7407,0.0156257
7408,0.0151501
7409,0.0161693
7410,0.0160976
7411,0.0190778
7412,0.0202427
7413,0.0200729
7414,0.0143835
7415,0.0170834
7416,0.0197223
7417,0.019203
7418,0.0227222
7419,0.0185662
7420,0.0168079
7421,0.0211073
7422,0.0198394
7423,0.018715
7424,0.022721
7425,0.0153812
7426,0.0198113
7427,0.0185771
7428,0.0184397
7429,0.0196136
7430,0.0196561
7431,0.0191675
7432,0.015866
7433,0.0233033
7434,0.0144862
7435,0.0156375
7436,0.0211745
7437,0.0196321
7438,0.0149059
7439,0.021081
7440,0.0217387
7441,0.0192095
7442,0.0181762
7443,0.021707
7444,0.0142621
7445,0.0147691
7446,0.0221992
7447,0.014683
7448,0.0207854
7449,0.0217644
7450,0.0207814
7451,0.0194331
7452,0.0143933
7453,0.0149068
7454,0.0214425
7455,0.0156161
7456,0.0197816
7457,0.0161909
7458,0.0150666
7459,0.0228175
7460,0.0189425
7461,0.0216591
7462,0.0195319
7463,0.0242227
7464,0.015167
7465,0.0239307
7466,0.0200955
7467,0.0192618
7468,0.0174515
7469,0.0175166
7470,0.0184632
7471,0.017664
7472,0.0185276
7473,0.0178899
7474,0.0163678
7475,0.0144959
7476,0.0155104
7477,0.0190172
7478,0.0165769
7479,0.0176512
7480,0.0204036
7481,0.0147658
7482,0.0209086
7483,0.0193968
7484,0.0184758
7485,0.0172153
7486,0.0151145
7487,0.0142659
7488,0.0229882
7489,0.022647
7490,0.0281933
7491,0.0171383
7492,0.0187036
7493,0.0171853
7494,0.0237244
7495,0.0248845
7496,0.0159011
7497,0.0245443
7498,0.0167942
7499,0.0191191
7500,0.0212553
7501,0.0280139
7502,0.0228943
7503,0.0200458
7504,0.0212241
7505,0.017919
7506,0.02698
7507,0.0229698
7508,0.0200542
7509,0.0156742
7510,0.0157531
7511,0.0189576
7512,0.0177672
7513,0.0190187
7514,0.0241814
7515,0.0215834
7516,0.0230347
7517,0.0237447
7518,0.0213132
7519,0.0141745
7520,0.0178316
7521,0.0225191
7522,0.01771
7523,0.019487
7524,0.0188604
7525,0.0186732
7526,0.0267882
7527,0.0164218
7528,0.0177023
7529,0.0158019
7530,0.0205337
7531,0.0180669
7532,0.0205055
7533,0.0157129
7534,0.0166282
7535,0.0152892
7536,0.0194035
7537,0.0194248
7538,0.0177678
7539,0.0245711
7540,0.0255754
7541,0.0217541
7542,0.0158071
7543,0.0196925
7544,0.015258
7545,0.0154468
7546,0.0149191
7547,0.0169383
7548,0.0154177
7549,0.0151614
7550,0.0148627
7551,0.0165279
7552,0.0154583
7553,0.0228651
7554,0.0206413
7555,0.0182058
7556,0.0223258
7557,0.0155072
7558,0.0184565
7559,0.0163729
7560,0.0235235
7561,0.0195768
7562,0.0205714
7563,0.0220017
7564,0.0253159
7565,0.0199924
7566,0.0236732
7567,0.0197139
7568,0.0203543
7569,0.0185373
7570,0.0160519
7571,0.0152768
7572,0.0173303
7573,0.0225329
7574,0.015949
7575,0.015784
7576,0.0147278
7577,0.0198753
7578,0.0180938
7579,0.0186321
7580,0.0205485
7581,0.0202001
7582,0.0166651
7583,0.0181217
7584,0.0241425
7585,0.0272653
7586,0.0288924
7587,0.0232284
7588,0.0250771
7589,0.0210239
7590,0.0171913
7591,0.0224364
7592,0.023509
7593,0.0287448
7594,0.0260267
7595,0.0209102
7596,0.0230236
7597,0.0177989
7598,0.0194851
7599,0.0176079
7600,0.0162531
7601,0.0154711
7602,0.0162496
7603,0.0156451
7604,0.0207616
7605,0.0169558
7606,0.0182479
7607,0.0229307
7608,0.019081
7609,0.0174601
7610,0.0269529
7611,0.0212645
7612,0.0259255
7613,0.0147279
7614,0.0188284
7615,0.0212905
7616,0.0293387
7617,0.0177056
7618,0.0208066
7619,0.0161068
7620,0.0218523
7621,0.0211357
7622,0.0158616
7623,0.0182882
7624,0.0194787
7625,0.01769
7626,0.0165801
7627,0.0205796
7628,0.016552
7629,0.0158986
7630,0.0208238
7631,0.0204914
7632,0.0180988
7633,0.0200296
7634,0.0185597
7635,0.0181498
7636,0.0197264
7637,0.023106
7638,0.0213664
7639,0.0157864
7640,0.0197188
7641,0.0254391
7642,0.0262301
7643,0.0226328
7644,0.021352
7645,0.0208349
7646,0.0255093
7647,0.0262414
7648,0.0281263
7649,0.0226561
7650,0.0178077
7651,0.0195435
7652,0.0155543
7653,0.0161187
7654,0.0210772
7655,0.022988
7656,0.0226986
7657,0.0234325
7658,0.0199099
7659,0.0164442
7660,0.0195388
7661,0.0237786
7662,0.01859
7663,0.0242007
7664,0.0232343
7665,0.0179567
7666,0.0261579
7667,0.0225273
7668,0.0174663
7669,0.0156264
7670,0.0153081
7671,0.0194383
7672,0.020234
7673,0.0227182
7674,0.0163447
7675,0.0190846
7676,0.0169587
7677,0.0179574
7678,0.0220393
7679,0.0153423
7680,0.0150223
7681,0.0171527
7682,0.0181879
7683,0.0163725
7684,0.019874
7685,0.0254656
7686,0.0215452
7687,0.0260967
7688,0.0203728
7689,0.0158409
7690,0.0239296
7691,0.0192732
7692,0.0219959
7693,0.0197391
7694,0.015851
7695,0.0196611
7696,0.0232311
7697,0.0187584
7698,0.015924
7699,0.0221736
7700,0.0179493
7701,0.0171364
7702,0.0197846
7703,0.0160943
7704,0.0180788
7705,0.0203008
7706,0.0163286
7707,0.0156527
7708,0.0168943
7709,0.0156136
7710,0.0209718
7711,0.0192815
7712,0.0195424
7713,0.0181907
7714,0.0183745
7715,0.0201083
7716,0.0185695
7717,0.019116
7718,0.0253082
7719,0.0260931
7720,0.0210099
7721,0.0233652
7722,0.0180286
7723,0.0170928
7724,0.0180381
7725,0.0210865
7726,0.0192258
7727,0.0190238
7728,0.0151857
7729,0.0182842
7730,0.0206557
7731,0.0223552
7732,0.0187487
7733,0.0228663
7734,0.023014
7735,0.0244205
7736,0.0236795
7737,0.0193299
7738,0.0224127
7739,0.0218731
7740,0.0161407
7741,0.0155435
7742,0.0179571
7743,0.0189523
7744,0.021712
7745,0.0244089
7746,0.0195564
7747,0.0183158
7748,0.0213435
7749,0.0167252
7750,0.0207919
7751,0.015317
7752,0.0205639
7753,0.0173547
7754,0.0187141
7755,0.0216482
7756,0.017087
7757,0.0154853
7758,0.017562
7759,0.0174549
7760,0.0181892
7761,0.020386
7762,0.0163896
7763,0.0167443
7764,0.0163004
7765,0.0163761
7766,0.0175102
7767,0.0213643
7768,0.0183637
7769,0.0168486
7770,0.0221656
7771,0.0243373
7772,0.025236
7773,0.0177052
7774,0.0237857
7775,0.0237863
7776,0.0186009
7777,0.0208503
7778,0.020375
7779,0.0255814
7780,0.0225214
7781,0.0209803
7782,0.0165962
7783,0.0216144
7784,0.0175309
7785,0.0186414
7786,0.0222571
7787,0.0171954
7788,0.0176637
7789,0.0181944
7790,0.0209071
7791,0.0293846
7792,0.0197322
7793,0.0155922
7794,0.0177943
7795,0.0204233
7796,0.0255672
7797,0.0252468
7798,0.0206323
7799,0.0212052
7800,0.0185582
7801,0.0247887
7802,0.0194681
7803,0.0160557
7804,0.0152666
7805,0.0173663
7806,0.0166137
7807,0.0205871
7808,0.020333
7809,0.0202886
7810,0.0169421
7811,0.0192023
7812,0.0198691
7813,0.0196248
7814,0.0245489
7815,0.0196624
7816,0.0253862
7817,0.0184892
7818,0.01667
7819,0.0216684
7820,0.0238238
7821,0.0206247
7822,0.0194725
7823,0.0249218
7824,0.0230412
7825,0.020744
7826,0.0239788
7827,0.0199284
7828,0.0227398
7829,0.0178193
7830,0.0163121
7831,0.0211718
7832,0.0195314
7833,0.0204681
7834,0.0210722
7835,0.0222032
7836,0.0185693
7837,0.019954
7838,0.0268125
7839,0.0225477
7840,0.0172188
7841,0.0183258
7842,0.0162496
7843,0.0240369
7844,0.0159562
7845,0.0244885
7846,0.0189994
7847,0.0323993
7848,0.0214503
7849,0.0160343
7850,0.0164385
7851,0.0283845
7852,0.0231547
7853,0.0170774
7854,0.0212222
7855,0.0306225
7856,0.0234108
7857,0.0220165
7858,0.0216766
7859,0.0157973
7860,0.0195852
7861,0.0197694
7862,0.0248359
7863,0.0200708
7864,0.0198032
7865,0.0180081
7866,0.0181506
7867,0.0197193
7868,0.0212467
7869,0.0159556
7870,0.0177777
7871,0.0217175
7872,0.0201691
7873,0.019859
7874,0.0169799
7875,0.0239306
7876,0.0195191
7877,0.0173454
7878,0.0206726
7879,0.0211219
7880,0.0158724
7881,0.0186259
7882,0.0207485
7883,0.0186156
7884,0.0187457
7885,0.021489
7886,0.0202757
7887,0.0202881
7888,0.0236932
7889,0.0267442
7890,0.0178188
7891,0.0176585
7892,0.0249382
7893,0.0217733
7894,0.0174534
7895,0.0192875
7896,0.0157311
7897,0.0221192
7898,0.0165434
7899,0.0164205
7900,0.0183659
7901,0.0189684
7902,0.016326
7903,0.021926
7904,0.0168259
7905,0.0207739
7906,0.01745
7907,0.0199178
7908,0.0183812
7909,0.0272253
7910,0.0179685
7911,0.0241565
7912,0.025695
7913,0.0227409
7914,0.0167881
7915,0.0176265
7916,0.0203977
7917,0.0166564
7918,0.0247708
7919,0.02483
7920,0.0170748
7921,0.0173295
7922,0.0223397
7923,0.0235631
7924,0.0277826
7925,0.0179872
7926,0.0186028
7927,0.0198412
7928,0.0190357
7929,0.0237199
7930,0.0197319
7931,0.0167191
7932,0.0191951
7933,0.0193296
7934,0.0253204
7935,0.0201286
7936,0.0230269
7937,0.0195542
7938,0.0201316
7939,0.0177388
7940,0.0234008
7941,0.019745
7942,0.0197786
7943,0.0237276
7944,0.0274481
